score,class,srl_m_1,srl_m_2,srl_m_3,srl_m_4,srl_m_5,srl_m_6,srl_m_7,srl_m_8,srl_m_9,srl_m_10,srl_m_11,srl_m_12,srl_m_13,srl_m_14,srl_m_15,srl_m_16,srl_m_17,srl_m_18,srl_m_19,srl_m_20,srl_m_21,srl_m_22,srl_m_23,srl_m_24,srl_m_25,srl_m_26,srl_m_27,srl_m_28,srl_m_29,srl_m_30,srl_m_31,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,srl_s_1,srl_s_2,srl_s_3,srl_s_4,srl_s_5,srl_s_6,srl_s_7,srl_s_8,srl_s_9,srl_s_10,srl_s_11,srl_s_12,srl_s_13,srl_s_14,srl_s_15,srl_s_16,srl_s_17,srl_s_18,srl_s_19,srl_s_20,srl_s_21,srl_s_22,srl_s_23,srl_s_24,srl_s_25,srl_s_26,srl_s_27,srl_s_28,srl_s_29,srl_s_30,srl_s_31,srl_s_32,srl_s_33,srl_s_34,srl_s_35,srl_s_36,srl_s_37,srl_s_38,srl_s_39,srl_s_40,srl_s_41,srl_s_42,srl_s_43,srl_s_44,srl_s_45,srl_s_46,srl_s_47,srl_s_48,srl_s_49,srl_s_50,ADD BOOKMARK,ADD MARKER,ADD MEMO,ADD_HW_MEMO,ADD_RECOMMENDATION,BOOKMARK_JUMP,CHANGE MEMO,CLEAR_HW_MEMO,CLOSE,CLOSE_RECOMMENDATION,DELETE BOOKMARK,DELETE MARKER,DELETE_MEMO,GETIT,LINK_CLICK,MEMO_JUMP,NEXT,NOTGETIT,OPEN,OPEN_RECOMMENDATION,PAGE_JUMP,PREV,REGIST CONTENTS,SEARCH,SEARCH_JUMP,UNDO_HW_MEMO,code_copy,code_execution,code_paste,code_speed,notebook_open,tree_open,AssertionError,AttributeError,AxisError,ConversionError,DataError,EmptyDataError,Exception,FileNotFoundError,HTTPError,ImportError,IndentationError,IndexError,IndexingError,InvalidURL,KeyError,KeyboardInterrupt,ModuleNotFoundError,NameError,OSError,OverflowError,ParserError,RecursionError,RuntimeError,SelectorSyntaxError,SpecificationError,StopIteration,SyntaxError,TabError,TclError,TypeError,UFuncTypeError,UnboundLocalError,UndefinedVariableError,ValueError,WebDriverException,XLRDError,ZeroDivisionError,codeLength,Viscode-login_times,Viscode-execute_times,Viscode-open_file_times,Viscode-success_run,Viscode-failed_run,Viscode-error_types,Viscode-spent_time
95,d,4.0,4,5.0,4,3.0,3.0,4,3,5,4.0,4,4.0,3.0,4,4,3,4.0,5,3,3,4,4,3,4.0,4.0,4.0,2,4,2,4.0,5,2,1,1,1,2,1,1,2,2,2,3,1,4,3,2,3,3,2,3,3,2,3,3,2,1,1,3,2,3,3,3,3,1,2,1,3,3,4,3,2,1,1,2,1,1,1,1,3,4.0,4,4,4,4.0,2,4,3,4.0,5,4,4.0,2,4,2.0,4.0,3.0,2.0,2.0,2,4,4,4.0,4,4.0,2,2.0,2.0,4.0,4.0,3,4,4,1,2,4,5,4,2,1.0,4,4,4,1,4,4,4,3,2,2,2,91,17,2,0,0,9,0,71,0,2,51,0,0,0,3,2957,0,100,0,110,1523,0,0,0,0,402,1100,726,3720,72,45,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,4.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,31.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,25650.0,117,2345,72.0,2213,132.0,9.0,7052.527527
97,d,5.0,5,5.0,5,5.0,5.0,5,5,5,5.0,4,5.0,5.0,5,5,5,5.0,5,5,5,5,5,5,5.0,5.0,5.0,1,2,1,2.0,3,3,3,4,2,3,3,1,2,3,3,4,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,4,3,3,2,3,3,2,3,3,4,3,5.0,5,5,5,5.0,3,5,5,4.0,3,5,5.0,3,5,5.0,5.0,5.0,5.0,4.0,3,4,5,3.0,5,5.0,5,1.0,5.0,5.0,,5,5,5,5,5,5,5,5,4,4.0,4,1,5,1,5,5,5,4,4,4,3,64,21,4,0,0,16,0,71,0,2,17,3,3,0,0,2434,11,99,0,62,996,0,1,0,0,171,276,203,1576,40,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5632.0,68,718,40.0,675,43.0,7.0,1347.643799
88,d,3.0,3,4.0,3,4.0,3.0,4,4,3,3.0,3,3.0,3.0,3,4,3,4.0,3,3,3,3,3,3,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3,3,3,2,2,3,2,2,2,3,3,2,2,3,2,2,2,3,2,3,3,3,2,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4.0,4,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,3.0,3.0,3.0,3.0,4.0,4,4,4,4.0,4,4.0,4,3.0,3.0,4.0,4.0,4,4,4,3,4,3,5,4,4,3.0,5,3,4,2,4,5,4,3,3,3,0,168,22,0,0,0,42,0,123,0,0,6,1,0,0,0,4459,0,174,0,164,1713,0,0,0,0,211,682,340,1694,134,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,0.0,2.0,3.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,10.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3805.0,189,1422,134.0,1250,172.0,10.0,4244.644781
89,d,3.0,3,3.0,3,3.0,3.0,3,3,3,3.0,3,3.0,3.0,3,4,4,4.0,4,3,3,4,4,3,3.0,4.0,4.0,4,4,4,4.0,4,3,3,3,3,3,3,2,2,2,3,3,1,2,2,2,2,3,3,2,3,3,4,4,4,4,3,4,3,3,4,3,4,3,3,2,3,3,5,3,3,1,2,3,2,3,3,2,3,4.0,3,4,4,3.0,3,4,4,4.0,4,4,3.0,2,4,3.0,4.0,3.0,4.0,3.0,2,4,3,3.0,3,2.0,2,2.0,3.0,3.0,3.0,3,3,3,3,4,3,4,3,2,2.0,3,2,3,3,4,4,4,3,4,3,1,119,13,0,0,0,21,0,78,0,0,16,0,0,0,0,3167,1,107,0,108,1432,0,0,0,0,124,416,245,1022,86,34,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,12.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2476.0,120,905,86.0,773,132.0,8.0,2058.503612
90,d,3.0,4,4.0,3,4.0,4.0,4,4,4,4.0,4,4.0,4.0,4,3,3,3.0,3,4,3,3,4,3,4.0,3.0,3.0,3,3,2,3.0,4,4,3,3,3,3,3,2,3,4,4,3,3,3,4,3,4,4,4,3,3,3,3,4,3,4,3,3,4,3,3,3,4,3,3,3,4,4,3,3,3,4,3,3,2,3,3,4,4,4.0,3,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,4.0,4.0,4.0,4.0,4.0,2,5,5,4.0,5,5.0,5,4.0,4.0,4.0,4.0,4,3,4,4,4,4,5,4,5,5.0,4,4,5,2,4,4,5,4,4,4,2,117,18,0,0,0,12,0,57,0,2,5,1,0,0,0,3099,0,108,0,69,1103,0,0,0,0,458,1124,686,3326,217,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,0.0,0.0,1.0,7.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,3.0,0.0,11.0,0.0,5.0,0.0,4.0,0.0,0.0,11.0,3670.0,274,2542,217.0,2311,231.0,11.0,6451.261131
69,d,3.0,2,4.0,2,5.0,4.0,5,5,4,5.0,3,5.0,3.0,5,3,2,2.0,1,3,2,3,1,1,3.0,2.0,3.0,5,5,5,5.0,4,2,3,3,2,2,2,3,3,3,3,2,3,3,2,3,2,2,3,3,2,3,2,3,3,3,2,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,2,3,2,3,2,3,3.0,4,4,4,4.0,4,4,4,,4,4,4.0,4,4,3.0,4.0,5.0,3.0,4.0,3,4,4,4.0,4,3.0,4,3.0,4.0,4.0,3.0,4,5,4,2,5,2,3,2,2,3.0,4,3,3,3,4,4,5,1,2,1,1,208,19,0,0,0,35,0,98,0,0,5,5,1,0,29,2831,0,142,0,124,1239,0,29,20,0,249,767,446,2207,106,46,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28277.0,152,1614,106.0,1448,166.0,6.0,4736.281128
77,d,4.0,4,4.0,4,4.0,4.0,4,4,4,4.0,4,4.0,4.0,4,4,3,3.0,4,3,3,4,4,3,3.0,3.0,3.0,4,4,3,3.0,4,3,3,3,2,2,3,3,2,4,3,3,4,3,2,2,2,4,4,3,3,3,4,4,3,2,2,4,4,4,4,4,3,4,3,3,3,3,4,3,3,2,2,4,4,3,3,3,4,4.0,4,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,4.0,4.0,3.0,4.0,4.0,2,4,4,4.0,4,4.0,4,3.0,3.0,,4.0,4,3,4,3,3,3,4,4,4,4.0,4,3,4,3,4,4,4,2,3,3,0,341,16,0,0,0,16,0,48,0,0,34,2,0,0,3,2654,0,129,0,643,1161,0,0,0,0,105,320,209,958,83,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.0,120,754,83.0,696,58.0,5.0,1563.363223
66,d,3.0,4,4.0,4,4.0,3.0,2,3,3,4.0,4,4.0,4.0,4,3,3,3.0,3,3,2,3,3,3,3.0,3.0,3.0,4,4,4,4.0,4,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,1,3,4,4,3,4,3,3,3.0,3,4,4,3.0,4,4,4,4.0,4,4,3.0,3,4,4.0,4.0,4.0,4.0,4.0,3,4,3,4.0,4,4.0,4,2.0,4.0,4.0,4.0,4,4,3,2,4,3,5,3,3,3.0,4,3,4,2,4,4,4,3,3,3,2,127,13,0,0,0,11,0,34,0,2,5,0,0,0,0,1881,0,75,0,92,783,0,0,0,0,57,72,114,683,33,27,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8627.0,60,303,33.0,284,19.0,2.0,267.071975
86,d,4.0,4,4.0,2,4.0,4.0,4,3,4,4.0,4,5.0,4.0,5,4,3,4.0,3,3,4,4,3,3,3.0,4.0,4.0,3,4,4,3.0,3,3,2,3,3,4,4,3,3,2,3,3,1,2,2,2,3,3,2,2,2,1,3,4,3,1,2,2,3,3,3,4,3,3,2,3,3,2,3,2,2,2,1,3,3,2,2,2,2,,4,4,4,3.0,4,4,4,4.0,3,4,3.0,3,4,4.0,3.0,4.0,3.0,3.0,3,3,4,4.0,2,3.0,3,2.0,3.0,4.0,,2,4,4,3,4,4,4,2,3,3.0,4,3,3,2,3,4,4,3,4,4,2,315,23,1,0,0,24,0,140,0,1,36,0,1,0,0,3838,1,187,0,208,1268,0,0,0,0,485,835,992,2011,107,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3494.0,148,2460,107.0,2361,99.0,8.0,6368.452694
76,d,4.0,4,4.0,4,4.0,4.0,4,4,4,4.0,4,4.0,4.0,4,4,4,4.0,4,4,4,4,4,4,4.0,4.0,4.0,4,4,4,4.0,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3.0,3,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,4.0,4.0,4.0,4.0,4.0,3,3,3,4.0,4,4.0,4,3.0,4.0,4.0,4.0,4,4,4,3,3,3,4,2,3,2.0,3,2,3,2,4,4,4,3,3,3,3,14,11,2,0,0,6,0,61,0,3,0,1,1,0,0,2257,0,99,0,125,863,0,0,0,1,324,528,410,1479,41,33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4683.0,74,1336,41.0,1217,119.0,8.0,3287.477229
87,d,4.0,4,3.0,3,4.0,4.0,4,4,4,4.0,3,4.0,3.0,4,4,4,4.0,4,4,3,5,2,4,4.0,3.0,4.0,4,4,4,4.0,4,2,3,2,2,2,2,2,3,3,2,3,2,4,4,2,4,2,2,2,3,2,3,3,2,3,2,3,2,3,3,3,2,2,2,2,2,2,3,2,2,1,1,3,2,2,2,2,2,4.0,3,4,4,4.0,3,4,3,3.0,4,3,3.0,3,4,3.0,3.0,4.0,4.0,3.0,3,3,4,3.0,3,3.0,4,3.0,3.0,3.0,2.0,3,4,3,3,4,4,4,3,3,3.0,4,3,4,4,4,4,4,4,4,3,2,5,9,0,0,3,17,0,26,0,1,0,0,0,0,7,1741,0,46,0,43,914,0,0,0,0,133,454,282,1369,32,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10536.0,56,925,32.0,834,91.0,10.0,2845.161041
90,d,4.0,4,5.0,4,5.0,3.0,5,3,5,5.0,5,5.0,5.0,5,5,5,4.0,5,5,5,5,5,5,5.0,5.0,5.0,1,3,2,1.0,1,4,4,4,3,3,4,4,1,3,4,4,4,4,4,4,3,3,3,3,4,3,3,2,3,4,4,4,4,4,4,4,2,4,3,3,4,2,3,3,2,1,3,2,4,4,4,4,2,4.0,5,5,5,5.0,5,5,5,5.0,5,5,5.0,3,5,3.0,4.0,4.0,5.0,4.0,3,4,5,5.0,5,5.0,3,4.0,4.0,5.0,4.0,5,4,3,2,4,4,5,3,4,5.0,3,4,4,2,5,5,5,5,5,4,0,0,24,0,0,0,2,0,31,0,0,0,0,0,0,0,1391,0,55,0,18,514,0,0,0,0,91,361,157,1201,28,19,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5977.0,47,656,28.0,597,59.0,8.0,2096.325021
88,d,4.0,5,4.0,3,4.0,3.0,5,2,4,5.0,4,5.0,4.0,5,3,3,3.0,4,4,3,5,4,4,4.0,4.0,4.0,3,4,3,2.0,4,4,3,3,3,3,3,2,2,3,3,3,2,4,2,1,2,4,3,3,4,1,4,4,4,3,2,3,3,3,3,3,3,2,1,2,2,3,4,4,3,1,3,3,3,2,3,3,3,4.0,3,4,3,4.0,5,4,3,4.0,4,3,2.0,2,3,4.0,4.0,4.0,4.0,3.0,3,3,3,4.0,3,3.0,4,3.0,3.0,5.0,4.0,3,4,4,2,3,3,4,3,3,3.0,4,4,4,4,3,4,4,3,5,4,0,10,15,6,0,0,23,0,73,0,0,3,2,1,0,27,1842,0,87,0,224,681,0,0,0,0,284,1058,348,2568,44,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,13.0,0.0,9.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,4697.0,83,1773,44.0,1567,206.0,10.0,7141.058007
85,e,4.0,4,3.0,4,3.0,2.0,3,2,4,3.0,4,5.0,3.0,4,3,4,3.0,5,4,4,4,4,4,4.0,4.0,4.0,3,4,2,3.0,3,3,3,2,2,1,2,1,3,2,3,3,1,1,1,1,3,3,2,2,2,3,3,3,3,2,2,3,2,2,4,3,2,2,2,2,3,2,3,3,2,1,1,2,2,2,2,2,2,3.0,3,3,3,5.0,4,5,2,4.0,4,3,3.0,2,3,4.0,4.0,3.0,3.0,4.0,3,4,4,3.0,4,3.0,3,3.0,4.0,4.0,4.0,3,4,3,2,2,4,4,3,3,3.0,3,3,2,2,3,4,4,3,4,2,1,0,11,0,0,0,0,0,53,0,1,0,0,0,0,5,1762,0,67,0,3,737,0,0,0,0,245,464,397,2059,49,28,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5702.0,77,1183,49.0,1116,67.0,8.0,2918.676967
94,e,4.0,4,4.0,4,4.0,3.0,3,4,4,4.0,4,4.0,4.0,4,4,3,4.0,4,4,3,4,4,4,3.0,3.0,3.0,2,2,2,2.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,2,3,2,2,3,2,3,2,3,3,5.0,5,4,4,4.0,4,4,4,4.0,4,5,4.0,2,5,3.0,4.0,4.0,4.0,3.0,4,3,4,4.0,3,3.0,4,3.0,3.0,4.0,3.0,4,5,5,4,5,3,5,4,5,4.0,4,4,4,2,4,5,5,2,4,4,0,439,23,2,0,0,132,0,179,0,0,45,5,2,0,0,5401,1,201,0,458,2268,0,0,0,2,223,514,396,1895,93,58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5148.0,151,1284,93.0,1205,79.0,8.0,2316.618906
90,e,4.0,4,5.0,4,4.0,3.0,4,3,3,4.0,4,4.0,4.0,4,4,3,4.0,4,3,3,4,3,4,4.0,3.0,4.0,3,4,4,3.0,4,3,3,3,3,2,3,4,3,4,4,3,4,4,3,4,3,4,4,2,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,5,3,2,3,4,4,4,4,4,3,4,4.0,4,4,4,4.0,3,3,4,4.0,3,3,4.0,3,4,3.0,3.0,3.0,3.0,3.0,4,3,4,4.0,3,3.0,3,3.0,4.0,4.0,4.0,4,5,4,3,4,3,4,4,5,4.0,4,4,5,2,4,5,4,4,4,4,12,356,25,86,0,13,48,0,109,0,3,37,0,3,0,0,3795,2,193,0,230,1258,0,0,0,1,221,1231,304,6161,152,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,11453.0,256,2012,152.0,1897,115.0,7.0,6909.779349
92,e,4.0,4,4.0,4,4.0,3.0,4,3,4,4.0,4,4.0,4.0,4,4,4,4.0,4,4,4,4,4,4,4.0,4.0,4.0,1,4,3,2.0,3,4,4,4,4,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,2,2,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,2,3,3,2,3,2,3,3,4.0,4,4,4,4.0,5,5,4,5.0,5,4,4.0,4,4,3.0,4.0,5.0,4.0,3.0,4,3,4,4.0,4,3.0,5,3.0,4.0,4.0,4.0,4,3,4,3,4,3,5,4,5,4.0,5,4,5,2,5,5,5,4,4,4,1,371,23,38,0,0,35,0,88,0,1,31,2,1,0,1,3214,0,137,0,154,1451,0,0,0,2,481,1296,706,3726,77,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,22.0,0.0,6.0,0.0,2.0,0.0,0.0,5.0,8103.0,121,2604,77.0,2339,265.0,10.0,7583.012523
88,e,3.0,3,4.0,3,3.0,3.0,4,3,4,4.0,3,5.0,4.0,5,3,4,3.0,2,3,3,3,2,3,4.0,3.0,4.0,3,4,4,3.0,4,3,3,4,3,2,2,3,2,3,2,2,2,4,2,3,3,2,2,3,3,2,4,3,4,2,3,4,2,2,2,3,3,2,2,2,2,3,3,2,2,2,2,4,2,2,2,3,3,3.0,4,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,3.0,3.0,4.0,4.0,3.0,3,4,4,5.0,3,3.0,3,3.0,3.0,4.0,4.0,4,4,4,3,4,4,4,4,4,4.0,4,4,4,4,5,5,5,3,4,4,0,268,25,0,0,0,63,0,54,0,0,0,0,0,0,0,2982,0,135,0,147,1346,0,0,0,0,401,862,535,4030,104,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4650.0,194,1992,104.0,1852,140.0,6.0,4719.312847
91,e,3.0,4,4.0,3,4.0,3.0,4,4,4,4.0,4,4.0,3.0,4,3,4,4.0,3,3,3,3,3,3,3.0,3.0,3.0,4,4,4,4.0,4,3,2,3,3,1,2,2,4,3,4,2,2,4,2,3,2,4,4,3,2,2,4,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,4,2,4,1,3,3,3,4,3,2,2,4.0,4,4,4,4.0,4,3,4,4.0,4,5,5.0,4,5,3.0,4.0,4.0,4.0,3.0,4,3,4,4.0,4,4.0,4,3.0,2.0,4.0,3.0,4,4,4,4,3,4,5,4,5,4.0,4,3,4,2,5,5,5,2,4,4,0,507,32,0,0,0,101,1,159,0,0,48,2,0,0,3,4558,0,214,0,415,1453,0,0,0,1,296,558,427,2765,99,49,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4797.0,148,1429,99.0,1301,128.0,9.0,2662.753023
90,e,3.0,4,4.0,3,5.0,5.0,4,4,4,5.0,4,5.0,5.0,5,5,4,4.0,3,4,3,4,4,3,3.0,4.0,3.0,3,4,3,3.0,3,4,3,4,4,3,3,2,4,4,3,4,4,4,2,3,3,4,4,4,3,2,4,4,4,3,2,4,2,3,3,4,4,3,3,4,3,4,5,2,4,1,2,3,2,4,2,2,3,4.0,4,4,4,3.0,4,4,4,5.0,4,4,5.0,5,5,2.0,4.0,4.0,4.0,3.0,2,2,4,4.0,4,4.0,4,3.0,4.0,4.0,4.0,4,4,4,3,2,3,5,4,3,4.0,4,4,4,2,4,3,4,3,4,3,0,163,21,0,0,0,10,0,68,2,0,17,1,0,0,0,3213,0,95,0,31,1474,0,0,0,0,173,759,350,1878,66,48,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10914.0,114,1396,66.0,1243,153.0,9.0,3548.545968
94,e,5.0,5,5.0,4,4.0,4.0,4,4,4,4.0,4,5.0,5.0,5,4,4,4.0,3,4,4,4,4,4,5.0,5.0,5.0,2,3,2,2.0,2,4,4,3,3,2,1,3,4,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,2,3,2,2,2,4.0,4,4,4,4.0,5,5,4,4.0,4,4,5.0,3,4,3.0,4.0,4.0,4.0,3.0,4,4,4,4.0,4,4.0,4,4.0,4.0,4.0,4.0,4,4,4,4,4,4,5,4,4,,4,4,4,2,4,4,4,4,4,3,1,53,13,25,0,0,18,1,65,1,1,0,1,5,0,0,3037,2,103,0,248,1303,0,0,0,2,249,760,451,1051,55,44,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,15.0,0.0,0.0,1.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8824.0,99,1559,55.0,1417,142.0,9.0,4786.138646
72,e,4.0,5,4.0,3,5.0,4.0,5,4,4,4.0,4,5.0,4.0,4,5,3,5.0,2,5,4,5,5,5,5.0,4.0,5.0,2,4,2,1.0,2,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,3,3,3,3,4,3,4,3,4,4,3,3,4,4,3,2,4,2,4,4,4,4,4.0,4,4,4,3.0,4,4,4,4.0,4,3,4.0,3,4,3.0,3.0,4.0,4.0,4.0,4,3,4,4.0,4,4.0,4,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4.0,4,4,4,3,5,5,5,4,4,4,1,113,13,0,0,0,7,0,65,0,1,2,1,0,0,0,2600,0,109,0,27,872,0,22,10,0,127,558,303,1358,81,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,5.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1595.0,113,1101,81.0,901,200.0,7.0,3341.974327
